2.15315E+12	1.82E-07	5.28E-05
2.16216E+12	1.80E-07	5.26E-05
2.17117E+12	1.79E-07	5.24E-05
2.18018E+12	1.77E-07	5.22E-05
2.18919E+12	1.76E-07	5.20E-05
2.1982E+12	1.74E-07	5.18E-05
2.20721E+12	1.73E-07	5.15E-05
2.21622E+12	1.71E-07	5.13E-05
2.22523E+12	1.70E-07	5.11E-05
2.23423E+12	1.69E-07	5.09E-05
2.24324E+12	1.67E-07	5.07E-05
2.25225E+12	1.66E-07	5.05E-05
2.26126E+12	1.65E-07	5.03E-05
2.27027E+12	1.63E-07	5.01E-05
2.27928E+12	1.62E-07	4.99E-05
2.28829E+12	1.61E-07	4.97E-05
2.2973E+12	1.60E-07	4.95E-05
2.30631E+12	1.58E-07	4.93E-05
2.31532E+12	1.57E-07	4.91E-05
2.32432E+12	1.56E-07	4.89E-05
2.33333E+12	1.55E-07	4.88E-05
2.34234E+12	1.53E-07	4.86E-05
2.35135E+12	1.52E-07	4.84E-05
2.36036E+12	1.51E-07	4.82E-05
2.36937E+12	1.50E-07	4.80E-05
2.37838E+12	1.49E-07	4.78E-05
2.38739E+12	1.48E-07	4.77E-05
2.3964E+12	1.47E-07	4.75E-05
2.40541E+12	1.46E-07	4.73E-05
2.41441E+12	1.44E-07	4.71E-05
2.42342E+12	1.43E-07	4.69E-05
2.43243E+12	1.42E-07	4.68E-05
2.44144E+12	1.41E-07	4.66E-05
2.45045E+12	1.40E-07	4.64E-05
2.45946E+12	1.39E-07	4.63E-05
2.46847E+12	1.38E-07	4.61E-05
2.47748E+12	1.37E-07	4.59E-05
2.48649E+12	1.36E-07	4.58E-05
2.4955E+12	1.35E-07	4.56E-05
2.5045E+12	1.34E-07	4.54E-05
2.51351E+12	1.33E-07	4.53E-05
2.52252E+12	1.32E-07	4.51E-05
2.53153E+12	1.31E-07	4.49E-05
2.54054E+12	1.30E-07	4.48E-05
2.54955E+12	1.30E-07	4.46E-05
2.55856E+12	1.29E-07	4.45E-05
2.56757E+12	1.28E-07	4.43E-05
2.57658E+12	1.27E-07	4.42E-05
2.58559E+12	1.26E-07	4.40E-05
2.59459E+12	1.25E-07	4.38E-05
2.6036E+12	1.24E-07	4.37E-05
2.61261E+12	1.23E-07	4.35E-05
2.62162E+12	1.23E-07	4.34E-05
2.63063E+12	1.22E-07	4.32E-05
2.63964E+12	1.21E-07	4.31E-05
2.64865E+12	1.20E-07	4.30E-05
2.65766E+12	1.19E-07	4.28E-05
2.66667E+12	1.18E-07	4.27E-05
2.67568E+12	1.18E-07	4.25E-05
2.68468E+12	1.17E-07	4.24E-05
2.69369E+12	1.16E-07	4.22E-05
